date,Lyme_Rate,akron racers,alaska baseball league,alive at five,all stars baseball,baby toads,bell's palsy,berry picking,bible school songs,big surf,black legged tick,black tick,blossom rot,blueberry farms,bourne braves,brooklyn concerts,bullseye rash,central park free concerts,cherry pitter,cherry recipes,church festivals,coastal plains league,collegiate baseball league,concert in park,concerts brooklyn,deer tick,facial paralysis,falmouth commodores,fever,fourth of july cakes,free concerts,free concerts in nyc,free outdoor concerts,freedom fest,freedom run,freezer jam,freezing cherries,freezing squash,fresh cherry,fresh cherry pie,fresh cherry recipes,gatemen,harvesting basil,harwich mariners,joint pain,july calendar,keene swamp bats,knee pain,lake fest,little league all stars,lyme,lyme disease,marketfest,milwaukee festival,movies under the stars,necbl,newport gulls,nycbl,passing league,pick your own berries,pick your own blueberries,picking blueberries,pitting cherries,prospect park bandshell,rash,rose tree park,summer concerts in the park,summer in the park,summer recipe,summer run,summer sizzler,swamp bats,swimming parks,swollen joint,swollen joints,swollen knee,swollen knees,symphony in the park,tick,tired,tomato plant problems,valley league baseball,vbs games,water park atlanta,water park ga,watertown wizards,white water six flags,wild raspberries
2007-01-01,0.5063615804387085,0,0,0,8.5,0,28.444444444444443,0,0,21.25,6.285714285714286,9,0,4,0,4,7.75,0,0,17.22222222222222,0,0,10,5.857142857142857,4,8.555555555555555,33.5,0,46.666666666666664,0,8.88888888888889,0,0,4,13.25,2.7142857142857144,0,0,10.8,0,0,0,0,0,31.77777777777778,7.555555555555555,0,36.888888888888886,6.833333333333333,0,26.88888888888889,20.666666666666668,0,0,0,8.333333333333334,8.5,22.75,0,0,0,0,0,0,25.444444444444443,2.3333333333333335,0,3.6666666666666665,4.444444444444445,25.4,0,36,4.285714285714286,6.25,16.25,8,0,0,8.555555555555555,33.77777777777778,0,15.333333333333334,0,0,0,0,0,0
2007-02-01,0.3269141431604293,0,0,1.6666666666666667,9.75,0,28.555555555555557,2.111111111111111,0,5.5,0,4,2.75,9.333333333333334,0,15,2.25,0,0,23.77777777777778,0,0,4.25,19.714285714285715,12.5,2.5555555555555554,0,0,49.22222222222222,0,2.6666666666666665,18,0,11.5,20.25,0,0,0,0,0,0,0,0,20,31.666666666666668,4.333333333333333,13.666666666666666,23.88888888888889,1.8333333333333333,0,26,18.555555555555557,0,32,0,7.555555555555555,4.5,13.5,0,0,7.333333333333333,20,0,1.3333333333333333,27.22222222222222,11.333333333333334,0,9.833333333333334,0.7777777777777778,24.4,0,9,6.142857142857143,10.75,5.25,16.333333333333332,8.333333333333334,0,5.444444444444445,30.22222222222222,0,13.333333333333334,0,0,0,0,0,0
2007-03-01,0.43884670304688067,0,0,9,8.25,0,23.666666666666668,2,0,10,0,0,2.5,4,8.333333333333334,4,0,10,0,18.555555555555557,0,13,4,5.428571428571429,3.5,13.666666666666666,10,0,54.55555555555556,0,9.88888888888889,11,0,3.8333333333333335,20.75,2.857142857142857,0,0,7,0,0,11.5,0,0,22.666666666666668,5.333333333333333,10.666666666666666,34,1.6666666666666667,0,25.555555555555557,22.444444444444443,0,29,7,2.6666666666666665,0,0,0,0,0,0,0,1.3333333333333333,22.333333333333332,2,0,10.166666666666666,9.777777777777779,27,0,8,3.5714285714285716,10.5,22.5,22.166666666666668,7.333333333333333,0,9.333333333333334,32.666666666666664,0,20.666666666666668,0,0,0,0,0,0
2007-04-01,0.6964692615156972,0,0,10,10,0,32.888888888888886,8.555555555555555,0,0,0,10.166666666666666,8.625,0,0,5,6,0,0,9.333333333333334,11,0,9.5,8.714285714285714,3,21.22222222222222,24.75,9,47,0,11.444444444444445,22,15,5,15.25,2.5714285714285716,0,39,2.8,0,0,0,0,8,35.22222222222222,9.88888888888889,12.666666666666666,29.555555555555557,4.166666666666667,0,30.666666666666668,23.666666666666668,0,29,0,12.88888888888889,14.75,7.75,0,0,0,0,0,3.3333333333333335,24.11111111111111,5.666666666666667,11,11.666666666666666,8.666666666666666,32.8,0,8.333333333333334,13.571428571428571,19.75,25.75,17,7.666666666666667,21,14.333333333333334,39,0,11.666666666666666,0,0,0,0,0,0
2007-05-01,1.9490479078640814,19,0,17,19.5,0,26,13.666666666666666,0,18,0,9,2.5,7.5,4.333333333333333,21.5,15.625,13,4.142857142857143,13.11111111111111,21,0,19,23,20.5,44.55555555555556,7.5,8,43.888888888888886,0,22,26,14,20.166666666666668,14.5,9.142857142857142,0,0,5.8,0,0,0,12.5,7.333333333333333,35.333333333333336,9,0,28.333333333333332,10.833333333333334,0,52.111111111111114,53.22222222222222,0,27,30,20,6.5,45,70,0,4.833333333333333,0,0,12.333333333333334,30.555555555555557,5.333333333333333,46.5,24.166666666666668,20.77777777777778,21.8,13.8,8,23.571428571428573,0,22,18.166666666666668,7,20,30.11111111111111,29.88888888888889,0,23.666666666666668,0,0,0,22,57,0
2007-06-01,6.881187372067081,24.5,0,55.333333333333336,27.75,14,19.666666666666668,31.77777777777778,0,11.75,10.142857142857142,21.166666666666668,11.5,20.5,5,45,27.5,45,31,13.666666666666666,11.5,41,24.75,33.57142857142857,38.5,52.44444444444444,10.75,64,34.22222222222222,0,38.888888888888886,44,15,43.166666666666664,36.5,29.714285714285715,13.5,0,35.2,43,15.666666666666666,33.5,49,31,38.888888888888886,39.55555555555556,50.333333333333336,36.44444444444444,21,35,65.88888888888889,68.77777777777777,0,59,47.333333333333336,63.333333333333336,33.5,53.5,0,36,15.5,15.4,53,32.333333333333336,39.888888888888886,30.666666666666668,51,43.833333333333336,35.888888888888886,43.8,28,43.666666666666664,23.428571428571427,11.25,12.25,37.333333333333336,20.333333333333332,32,25.22222222222222,29.11111111111111,37.25,44,0,0,0,72,0,0
2007-07-01,7.611414072278692,19.5,0,35,47.75,28.5,24.555555555555557,52.888888888888886,0,17.25,5.285714285714286,9,29.625,36,21.666666666666668,42.5,22.5,38,29,35.888888888888886,26,16.5,29.25,34.857142857142854,40,33.44444444444444,29,42,37.666666666666664,21,44.44444444444444,41,22,15,23,21.714285714285715,44.5,73,23.8,23,45,22.25,22,32.333333333333336,30.77777777777778,53.333333333333336,23,41.55555555555556,20.166666666666668,33,63.77777777777778,57.55555555555556,0,55,32.666666666666664,30.88888888888889,23.5,42.75,0,83,44.166666666666664,50.8,100,26.333333333333332,42.77777777777778,20.333333333333332,27.5,35.333333333333336,42.77777777777778,24.6,20.8,46.333333333333336,33.42857142857143,9.5,6,14.333333333333334,7,60,19.555555555555557,32.55555555555556,0,34,0,0,0,22,0,16.75
2007-08-01,2.9511108249427886,18.5,0,20.666666666666668,9.75,12,39.22222222222222,42.55555555555556,0,15.25,8.857142857142858,13.833333333333334,27.375,19,4.333333333333333,28,11,18,3.857142857142857,19.333333333333332,25,0,6,22.285714285714285,28,16.444444444444443,25.5,23.5,34.44444444444444,0,28.555555555555557,44,14,8.333333333333334,8,30,18.5,81,19,0,0,22.25,21,16.666666666666668,34.111111111111114,17.22222222222222,12.333333333333334,31.22222222222222,6.333333333333333,18.6,52.55555555555556,48.22222222222222,0,0,31.333333333333332,26.77777777777778,26.25,38.25,0,32,24.833333333333332,26.2,0,14,33.333333333333336,4,0,24.666666666666668,38.55555555555556,11.6,13.6,19,24.285714285714285,8.75,11.25,23.5,31,0,11.555555555555555,31,7.5,27.666666666666668,0,26,0,0,0,6
2007-09-01,1.3200935237402118,0,0,0,5.25,0,25.666666666666668,9.777777777777779,0,15.75,0,12.166666666666666,0,3.6666666666666665,0,16,17.875,13,0,22.88888888888889,20,15,12,7,13.5,15.88888888888889,20.75,0,36.44444444444444,0,12.555555555555555,14,0,20,5.25,4.857142857142857,0,67,2.4,0,13.666666666666666,5.25,11.5,0,29.77777777777778,9.444444444444445,0,37.77777777777778,30.833333333333332,0,35.55555555555556,31.666666666666668,0,38,5.666666666666667,4.777777777777778,3.25,3.75,0,31,4.666666666666667,13.4,0,1.6666666666666667,30.77777777777778,3.3333333333333335,0,4,19,12.2,0,0,7.285714285714286,26.5,5,17,0,0,10.777777777777779,27.666666666666668,0,16,0,0,0,0,0,0
2007-10-01,1.37694815733333,0,0,6,15.75,0,14,3.2222222222222223,0,11.25,0,7.5,11.625,0,0,3,13.125,8,14.285714285714286,12.333333333333334,0,0,13.75,1.5714285714285714,1.5,20.333333333333332,25.5,7,42.44444444444444,0,3.4444444444444446,8,0,6.666666666666667,4.75,6.428571428571429,0,30,0,0,0,0,0,6.333333333333333,35.22222222222222,1.4444444444444444,0,25.88888888888889,12.833333333333334,0,37.77777777777778,37.44444444444444,0,0,5.666666666666667,8.444444444444445,2.75,0,0,0,0,0,0,0,26.88888888888889,8.333333333333334,0,0,6.222222222222222,12.8,0,9.666666666666666,0,16.5,19.75,24.333333333333332,30.666666666666668,0,14.11111111111111,33.44444444444444,0,9.666666666666666,0,0,0,0,0,0
2007-11-01,0.8848002352929011,0,0,0,11,0,27,0,0,10,0,7.5,0,6.333333333333333,0,1.5,12,0,3.4285714285714284,18.77777777777778,0,0,6.5,5.714285714285714,2,25.444444444444443,9.25,0,42.22222222222222,0,9.11111111111111,0,0,4.666666666666667,9.75,0,0,29,5.4,0,0,0,0,0,43.333333333333336,4.777777777777778,0,25,1.3333333333333333,0,30.555555555555557,27,0,23,0,12.444444444444445,0,9.5,0,0,0,0,0,0,23.666666666666668,0,0,3.6666666666666665,7.666666666666667,9,0,0,1.2857142857142858,20.5,15.5,10.5,5.666666666666667,0,15.777777777777779,37,0,17.666666666666668,0,0,0,0,0,7.75
2007-12-01,0.4264097519483861,0,0,0,0,0,14.777777777777779,1.6666666666666667,0,6,11.142857142857142,0,0,3.1666666666666665,0,0,11.5,0,0,19.666666666666668,0,11,9.75,11.142857142857142,3,7.888888888888889,8.5,7,37.44444444444444,0,4.111111111111111,9,0,0,0,2.142857142857143,0,30,18.4,0,12.333333333333334,5,0,0,28.22222222222222,4.888888888888889,0,22.88888888888889,7.333333333333333,3.6,22.444444444444443,19.22222222222222,0,0,0,5.444444444444445,0,14.75,0,0,0,0,0,0,23.88888888888889,2.6666666666666665,0,2,3.5555555555555554,15.8,8.4,0,5.571428571428571,16.5,4.5,24.666666666666668,21.333333333333332,0,7.777777777777778,30.88888888888889,0,9.666666666666666,0,0,51,0,0,0
2008-01-01,0.5543326775329019,0,22,1.6666666666666667,6.5,0,17.22222222222222,1.5555555555555556,0,10.25,4.142857142857143,6.666666666666667,0,0,3.6666666666666665,2,0,0,3.142857142857143,7.444444444444445,8,10,17.75,5.285714285714286,2,11,19.25,6.5,42.44444444444444,0,2.6666666666666665,0,0,2.6666666666666665,0,3.7142857142857144,0,0,6,10.5,11,3.75,0,0,35,6.222222222222222,0,26.333333333333332,14.5,7.8,26.22222222222222,19,0,41,0,4.444444444444445,0,9.5,0,25,0,0,0,0,23.88888888888889,0,0,5.5,10.666666666666666,12.8,0,0,7.285714285714286,12.25,22.75,17,0,0,7.888888888888889,29.555555555555557,0,16.666666666666668,0,0,0,0,0,0
2008-02-01,0.5028081658391387,0,0,1,11.25,11,25.333333333333332,0,0,18.75,0,2.6666666666666665,0,3.1666666666666665,7.666666666666667,13,2.875,0,0,13.444444444444445,0,0,19.75,5.857142857142857,12.5,8.555555555555555,16.75,0,53.44444444444444,0,3.6666666666666665,0,0,1.6666666666666667,13,0,0,0,6,19.5,0,0,0,6,24.77777777777778,4.666666666666667,10.666666666666666,28.22222222222222,11.333333333333334,4.4,24,17.666666666666668,0,0,5.333333333333333,7,3.25,3.25,62,0,0,0,0,0,25.22222222222222,8.666666666666666,0,7.666666666666667,8.333333333333334,20,2.4,7,8.142857142857142,10.25,23.25,29.166666666666668,20,15,7.777777777777778,34.666666666666664,0,17.333333333333332,0,0,0,0,0,0
2008-03-01,0.5330121899354826,17,0,9.666666666666666,5.75,0,28,2.2222222222222223,0,17.25,0,7,0,9.5,3.6666666666666665,2,0,0,0,15.88888888888889,8,0,8.75,11,2,16,8.75,23.5,50,0,13.11111111111111,15,0,5.166666666666667,15.25,8.714285714285714,0,0,5.8,10,0,4.5,0,0,31.77777777777778,7.222222222222222,0,33.888888888888886,9.166666666666666,0,27,19.77777777777778,0,20,4.666666666666667,5.555555555555555,17.5,10,0,0,0,0,0,0,24.555555555555557,1.6666666666666667,7.5,11.333333333333334,6.222222222222222,15,0,0,9.142857142857142,17.75,6.75,18.666666666666668,27.666666666666668,0,11.555555555555555,33.111111111111114,0,17.666666666666668,0,0,0,17,0,12
2008-04-01,1.0660243798709652,0,0,13,14,9.5,30.22222222222222,11,0,18.75,4.142857142857143,28.666666666666668,4.375,8.5,0,20.5,5.5,7,0,11,8,0,13.25,17.857142857142858,18,29.77777777777778,18.5,6.5,43.22222222222222,0,9.555555555555555,8,11,11.166666666666666,20.75,2,0,0,5,0,0,4.5,0,0,32.333333333333336,8.222222222222221,0,27.666666666666668,11.666666666666666,23.2,39.77777777777778,36.44444444444444,0,41,9.666666666666666,3.5555555555555554,12,3,0,0,3.1666666666666665,0,0,8.666666666666666,31.22222222222222,4.333333333333333,7.5,11.333333333333334,10.777777777777779,22,12.2,0,10,9.75,4,17.833333333333332,0,15,23.666666666666668,33.888888888888886,0,26,0,0,0,33,0,4.75
2008-05-01,2.672167778876553,46.5,0,21,20.5,10,28.666666666666668,12.444444444444445,0,17.25,17,17.833333333333332,0,11.5,0,14,13.875,9,6,19,0,12,10.75,14.428571428571429,14.5,42,17,13.5,44.22222222222222,0,23.333333333333332,22,10,11.5,18,8.142857142857142,9,0,7.8,0,0,18.5,0,13.333333333333334,30.11111111111111,13.777777777777779,24.333333333333332,25.22222222222222,11.166666666666666,9.6,50,51.333333333333336,0,20,12.333333333333334,19.22222222222222,11.25,9,59,36,3.8333333333333335,0,0,8.666666666666666,32.77777777777778,12,31,30,14.11111111111111,33.2,8.4,19.333333333333332,12.285714285714286,19,15.5,23.333333333333332,14,14,30.333333333333332,31.333333333333332,16.25,22.666666666666668,0,20,0,16,0,0
2008-06-01,8.670331622950517,51,0,41.333333333333336,24.25,11,24.22222222222222,28.555555555555557,0,23.75,7.285714285714286,12,7.5,27,19,47.5,13,40,14,17.88888888888889,26,47.5,15.25,33.285714285714285,46,63.22222222222222,22.25,23,39.22222222222222,13,40.44444444444444,68,11,27.666666666666668,15.25,41,16.5,0,25,59,26.333333333333332,43,11,20.333333333333332,40.44444444444444,36.77777777777778,46.666666666666664,32.333333333333336,22.5,27.6,58.77777777777778,63.44444444444444,0,35,40.333333333333336,33.44444444444444,25,54.75,64,26,7.833333333333333,15.4,0,67.66666666666667,44.666666666666664,29,39,45.666666666666664,33.77777777777778,43.4,34.8,31.666666666666668,39.857142857142854,18.5,15.75,18.666666666666668,20.333333333333332,67,32.22222222222222,34.111111111111114,18.5,58.333333333333336,0,0,0,35,22,13.75
2008-07-01,10.592728921317825,32.5,0,38,32.75,10.5,30.22222222222222,51,0,28.25,9.285714285714286,11.5,34,42.666666666666664,13.333333333333334,49,25.75,56,24.428571428571427,32.666666666666664,26,28.5,17.5,58,43.5,38.333333333333336,15.25,34.5,37.888888888888886,0,52.888888888888886,62,18,38.833333333333336,21.5,31.285714285714285,30.5,56,44.4,47.5,37,7.75,36,46.333333333333336,34.77777777777778,57.111111111111114,49.666666666666664,38.666666666666664,26.166666666666668,44,65.88888888888889,70.33333333333333,0,42,59.333333333333336,48.111111111111114,46.25,68,0,51,41.333333333333336,36.2,38,64.66666666666667,45.55555555555556,38.666666666666664,25.5,24.5,43.44444444444444,41.6,32,24,26,15.5,7.25,21.5,19.333333333333332,30,23.666666666666668,30.555555555555557,40.25,69.33333333333333,0,21,0,26,22,16.25
2008-08-01,4.093533618704507,0,22,25,13.25,21,39.111111111111114,32.22222222222222,0,19.75,0,19,16,25.666666666666668,11,31,30.75,27,6.428571428571429,26.333333333333332,0,23.5,21.75,16.571428571428573,26.5,22.11111111111111,23,18.5,31.22222222222222,0,31,31,22,7.166666666666667,10.5,20.428571428571427,0,46,10.2,10.5,0,9.5,10.5,33,36.77777777777778,7.111111111111111,11,33,15.5,12.4,48.111111111111114,42.111111111111114,0,0,30,25.88888888888889,18,4.75,0,25,43,56.4,0,23,40.333333333333336,10.333333333333334,23,15.833333333333334,34.44444444444444,35,5.8,27.666666666666668,21.428571428571427,20,28.5,14.666666666666666,5.333333333333333,15,16.77777777777778,36.888888888888886,15.5,18.666666666666668,0,21,0,17,43,5.5
2008-09-01,2.352360464915263,0,0,2,10.25,0,35.111111111111114,16.77777777777778,0,17,6.428571428571429,25.166666666666668,5,6,0,2,16,13,0,19.555555555555557,7.5,0,22.75,5.714285714285714,1,12.777777777777779,19.75,0,37.333333333333336,0,13.444444444444445,11,10,6.333333333333333,10,14.714285714285714,0,34,12.8,0,16.666666666666668,4.25,15,0,30,6.444444444444445,0,35.333333333333336,24.666666666666668,2,37.55555555555556,36.333333333333336,0,19,7,8.666666666666666,2.5,8.75,0,0,6.666666666666667,6.4,0,1.3333333333333333,34.44444444444444,3.3333333333333335,0,3.8333333333333335,15.777777777777779,14.6,26,0,14.428571428571429,15,10.25,14.333333333333334,13.666666666666666,0,12.88888888888889,34.22222222222222,0,22.333333333333332,0,0,0,0,0,0
2008-10-01,2.0751941261488125,0,0,1,15.25,0,28.555555555555557,8.555555555555555,0,6.25,6,7.333333333333333,0,5.5,3.3333333333333335,8,8.875,12,0,16.555555555555557,21.5,0,18,5.571428571428571,7.5,25.88888888888889,19,0,39.333333333333336,0,4.555555555555555,20,0,0,17,6.714285714285714,0,23,6,0,0,4,9,0,33,4.222222222222222,8.666666666666666,26.444444444444443,21.5,1.8,38.666666666666664,36.333333333333336,0,17,4.333333333333333,2.5555555555555554,0,2.5,0,0,0,9.6,0,0,28.11111111111111,1.3333333333333333,0,6.666666666666667,7.111111111111111,19,0,5.666666666666667,4.428571428571429,9.5,9.5,16.666666666666668,4.666666666666667,0,20,32.77777777777778,0,8,0,0,0,0,0,4.5
2008-11-01,1.318316816440427,0,20,0,9.5,0,31.666666666666668,0,0,16,6.428571428571429,24,0,2.5,0,1.5,2.5,0,4,26.666666666666668,7.5,22.5,10.75,8.571428571428571,2,31,13.25,0,37.111111111111114,0,13,11,0,1.5,16.5,3.857142857142857,0,0,9.2,9.5,0,0,0,0,31.11111111111111,8.11111111111111,0,30.22222222222222,5.333333333333333,0,36.44444444444444,33.77777777777778,0,0,0,6.111111111111111,0,5.75,0,0,0,3.2,0,0,27.77777777777778,1.6666666666666667,0,4.833333333333333,6.222222222222222,11,0,6.333333333333333,5.714285714285714,12.75,14.75,9.666666666666666,8.666666666666666,0,17.11111111111111,30.555555555555557,0,7.333333333333333,0,0,0,0,0,6.75
2008-12-01,0.7035760907148371,0,0,5.333333333333333,6.25,0,25.88888888888889,0,0,21.25,0,20.333333333333332,0,2.5,3.3333333333333335,10.5,0,0,10.142857142857142,28.77777777777778,0,0,6.5,4.571428571428571,10.5,10.555555555555555,12,0,42.111111111111114,0,3.6666666666666665,17,0,1,5.75,7.428571428571429,0,25,6.4,0,0,0,0,6.666666666666667,29.77777777777778,6.555555555555555,0,27.666666666666668,7.166666666666667,0,23.77777777777778,20.555555555555557,0,0,11.333333333333334,8.666666666666666,3,0,0,0,0,0,0,0,26,1.6666666666666667,0,11.833333333333334,9.444444444444445,25.2,5.8,0,4.285714285714286,12,11,10.333333333333334,4.666666666666667,0,9.333333333333334,31.77777777777778,0,8.333333333333334,0,0,0,0,0,0
2009-01-01,0.644944749821934,0,0,3,10,0,24.77777777777778,0,0,23.75,0,2.3333333333333335,0,2.3333333333333335,0,6.5,2.5,6,6.428571428571429,22.444444444444443,14.5,20,15.75,9.857142857142858,7,8.333333333333334,15.75,0,43.333333333333336,0,11.222222222222221,7,0,4,13,3.5714285714285716,0,0,11.6,0,9.666666666666666,0,0,5.333333333333333,38.22222222222222,7.666666666666667,0,33.666666666666664,7.666666666666667,0,22.22222222222222,18.22222222222222,0,0,0,15.555555555555555,2.5,13.75,0,0,0,0,0,0,28,6.666666666666667,0,4.166666666666667,8.88888888888889,15.6,2,0,8.428571428571429,4.5,9,18,4.666666666666667,0,7.666666666666667,37.333333333333336,0,11.666666666666666,0,18,0,0,19,6.25
2009-02-01,0.6005270673273104,16,0,3.3333333333333335,3,9,27.555555555555557,0,0,15.25,6.714285714285714,5,0,0,6.333333333333333,1.5,0,7,2.857142857142857,14.222222222222221,7.5,0,4.75,7.714285714285714,2,13.444444444444445,12,6.5,53.55555555555556,0,5.444444444444445,14,0,0,10.5,0,0,0,5.6,0,0,8.75,0,0,29.77777777777778,9.555555555555555,0,34.77777777777778,5,0,23.88888888888889,18.88888888888889,0,0,9.333333333333334,6.222222222222222,3,5.75,0,0,0,0,0,4.666666666666667,26.77777777777778,5.666666666666667,7,11.333333333333334,7.111111111111111,16.4,2.2,6,9,17.75,6.75,9.166666666666666,26.333333333333332,0,9.333333333333334,41.22222222222222,0,7.333333333333333,0,0,0,0,20,0
2009-03-01,0.8457126746976323,13,0,1.6666666666666667,8.75,0,34.111111111111114,3.888888888888889,0,30.25,6,6.666666666666667,1.625,7.166666666666667,0,8.5,6.625,6,8.571428571428571,13.666666666666666,6.5,0,10,7.857142857142857,9.5,21.88888888888889,16.75,5.5,49.77777777777778,0,7.333333333333333,0,0,4.833333333333333,12.75,5.285714285714286,0,0,4.8,0,0,3.75,0,5,34.55555555555556,5.333333333333333,0,42.888888888888886,8,1.8,34.22222222222222,26,0,26,14.666666666666666,0.8888888888888888,5,0,0,21,0,0,0,7,31,8.333333333333334,7,16.5,9.555555555555555,11,0,0,8.428571428571429,2.75,19.5,18.666666666666668,22.666666666666668,0,14.555555555555555,44.22222222222222,0,17,0,0,0,14,18,6.25
2009-04-01,1.2330348660507497,0,0,12.666666666666666,10.25,0,27.11111111111111,6.555555555555555,0,28.25,3.5714285714285716,9.333333333333334,0,11.166666666666666,3.3333333333333335,11,4.875,6,9.571428571428571,13.222222222222221,0,10.5,23,14.285714285714286,10,40.888888888888886,7.5,6,48.333333333333336,0,19.22222222222222,17,9,8.666666666666666,15.25,3.5714285714285716,0,0,9.8,0,0,0,0,5.333333333333333,37.22222222222222,11.88888888888889,7.333333333333333,37.666666666666664,14.833333333333334,1.8,38.888888888888886,35.111111111111114,0,45,12.666666666666666,10.777777777777779,0,14.5,0,0,0,9.8,0,21.666666666666668,34.44444444444444,5.333333333333333,16.5,13.166666666666666,15.777777777777779,27,7.4,0,10.142857142857142,19.25,15.25,24.166666666666668,14,13,25.88888888888889,39.22222222222222,0,18.333333333333332,0,18,40,15,0,15.75
2009-05-01,3.034616068032681,14,0,32,19.5,9.5,26.22222222222222,7.111111111111111,0,25.5,2.857142857142857,26,6.5,8,3.3333333333333335,27,20.125,25,13.571428571428571,9.777777777777779,7.5,11,20.75,18.714285714285715,29,60.666666666666664,10.75,18.5,44.22222222222222,0,19.11111111111111,24,19,5.666666666666667,18.75,15.571428571428571,0,48,14.4,9,6.333333333333333,5.5,9,8,38.333333333333336,14.666666666666666,16.333333333333332,35.22222222222222,14.5,8,59.888888888888886,56.666666666666664,0,18,24.333333333333332,21.11111111111111,5,2.75,0,0,3,0,0,35.666666666666664,38.55555555555556,13.333333333333334,22,22.833333333333332,22,34.8,10,36.666666666666664,13,12.25,19.75,26.333333333333332,19,17,37.111111111111114,44.44444444444444,12.75,23.333333333333332,0,18,0,22,19,4.5
2009-06-01,10.219620388362987,34.5,0,51,32.25,37.5,35.333333333333336,29.666666666666668,0,45.75,6.142857142857143,28.5,17,23.166666666666668,32,43.5,27.75,46,22.428571428571427,23.22222222222222,19,31,45.25,20.428571428571427,37.5,60.44444444444444,16.5,17.5,43.111111111111114,29.5,44.55555555555556,54,28,15.666666666666666,18,38.714285714285715,52,24,29.4,41.5,45,43.25,24,51.666666666666664,35.666666666666664,51.888888888888886,71.33333333333333,40.44444444444444,20.333333333333332,22.2,64,65,0,42,45.333333333333336,45.888888888888886,26.25,43.75,54,22,11.666666666666666,25,0,64.66666666666667,41.666666666666664,22,22,26.333333333333332,30.555555555555557,46,17.4,23,19.142857142857142,21,8,15.5,30,26,30.11111111111111,43.22222222222222,9.75,47.666666666666664,0,18,40,36,56,20.75
2009-07-01,10.395514411041697,53,19,52.666666666666664,32.25,28.5,42.333333333333336,28.11111111111111,0,27,3,18.166666666666668,27.625,35,49.333333333333336,63.5,19.5,65,36.142857142857146,38.55555555555556,28.5,30.5,39.25,38.714285714285715,56,51.44444444444444,14.75,28.5,39.333333333333336,9.5,50,97,29,23.333333333333332,21.75,45.57142857142857,72.5,49,36,47,36.333333333333336,29.5,27.5,32.666666666666664,33.111111111111114,67.11111111111111,52.666666666666664,47,13,35.6,69.11111111111111,66.88888888888889,0,28,44.666666666666664,34.111111111111114,22.5,42.25,0,45,44.166666666666664,45.2,34,41,47.44444444444444,31.666666666666668,36.5,51.166666666666664,51.666666666666664,46,20.4,23,32.857142857142854,14,37.75,19,15.666666666666666,45,22,43.111111111111114,51.25,40,0,73,41,15,19,50
2009-08-01,4.249883861085581,15,19,26.333333333333332,14.75,19,32.111111111111114,22.555555555555557,0,27.75,0,13.833333333333334,30.875,29.666666666666668,16.666666666666668,31.5,16,30,5.714285714285714,26.444444444444443,8,21,16.75,25,27.5,28.77777777777778,11.25,6,40.888888888888886,0,29.444444444444443,24,16,6.833333333333333,21,23.714285714285715,0,24,17.4,33,26.333333333333332,9.75,15,15,46,12.444444444444445,16.666666666666668,40.77777777777778,18.333333333333332,8.2,56,55.22222222222222,0,37,30.666666666666668,14.777777777777779,29,38.5,0,22,28,27.8,0,42,50.333333333333336,12.333333333333334,20.5,15.5,42.22222222222222,41,36.2,9,28,28.5,2.75,26.166666666666668,28,13,17,36.44444444444444,0,25.333333333333332,0,0,0,0,19,5
2009-09-01,2.0378832728533287,14,0,2,10.75,9,26.555555555555557,11.333333333333334,0,26,5.857142857142857,9,5.625,12.666666666666666,0,5,2.375,6,0,14.777777777777779,14.5,19.5,7.75,9,3.5,22.77777777777778,18,0,44.55555555555556,0,11.11111111111111,6,14,6,22,17.142857142857142,0,23,6.8,8.5,0,0,14,0,32.333333333333336,4.777777777777778,0,36.77777777777778,35.666666666666664,0,40,36.22222222222222,0,18,12.666666666666666,8.11111111111111,0,5.25,0,0,0,3.6,0,0.6666666666666666,32.888888888888886,12.333333333333334,0,2,19.11111111111111,22.2,11,0,6.428571428571429,17.25,12.75,19,9,13,11.88888888888889,41.55555555555556,0,9,0,0,0,0,0,0
2009-10-01,1.7269594953909635,0,34,1,3.25,0,13.11111111111111,12.222222222222221,0,16.75,2.5714285714285716,17.333333333333332,0,2.5,3,11.5,5.375,11,0,22.444444444444443,6.5,0,7.5,8.571428571428571,14.5,38.111111111111114,19.5,0,58.77777777777778,0,9.666666666666666,9,0,4,10.25,6.285714285714286,0,21,4,0,0,0,0,0,35.111111111111114,4,0,31.22222222222222,41.166666666666664,2.6,38.55555555555556,34.77777777777778,0,16,3.6666666666666665,2.888888888888889,2.25,18.75,0,0,0,0,0,0,31.666666666666668,7.333333333333333,0,3,5.444444444444445,7.8,0,7.333333333333333,6.285714285714286,13.75,16.25,14.666666666666666,4.333333333333333,0,22,45.111111111111114,0,11,0,0,0,13,17,0
2009-11-01,1.2916662069436529,0,0,0,3.5,0,21,1,0,19.75,5.857142857142857,13.333333333333334,0,5.166666666666667,11.666666666666666,1.5,5.125,0,0,18.22222222222222,7.5,10,8.75,5.428571428571429,3,37.666666666666664,25,9,60.333333333333336,0,6.666666666666667,9,0,0,9.25,0,0,34,5.4,17.5,12.333333333333334,0,13.5,0,37.22222222222222,5.333333333333333,0,34.888888888888886,7.833333333333333,1.8,38.888888888888886,34.333333333333336,0,0,0,6.666666666666667,2.25,0,0,0,3,0,0,0,28.77777777777778,0,0,3.3333333333333335,7.444444444444445,15.2,0,0,5.428571428571429,3.5,11.25,23.166666666666668,12.333333333333334,0,30.77777777777778,49.22222222222222,0,11.333333333333334,0,0,0,0,0,0
