date,Lyme_Rate,alabama water park,alabama water parks,alive at five,amc free,amc free movies,asheboro copperheads,auburn water park,bag toss,baking soda pool,baler,baler parts,banzai water,bell's palsy,black legged tick,black tick,blue bayou,blue bayou in baton rouge,bullseye rash,cast cover,clear pool water,cloudy pool,cloudy pool water,coastal plains league,danville dans,deer tick,diamond devils,east cobb baseball,easy camp,elite camp,facial paralysis,fayetteville swampdogs,fever,free summer kids movies,free summer movie,fun days,green pool,green pool water,haier air,hay rake,herndon braves,intex,intex pool cover,intex pumps,joint pain,knee pain,lyme,lyme disease,martinsville mustangs,nycbl,pa pool,palmetto falls,park pools,point mallard,pool rope,pool supply stores,pool times,quick set pool,rash,springtails,summer books,summer family fun,summer movie camp,summer things,summer things to do,summertime songs,swampdogs,swim shirts,swollen joint,swollen joints,swollen knee,swollen knees,tick,tired,top summer songs,us club,valley beach,wilmington sharks,wilson tobs,wood bat,wood bat tournament
2007-01-01,0.05569085525081284,1.8333333333333333,0,0,19,21,0,0,12.583333333333334,0,22,14.166666666666666,0,25.6,0,14.333333333333334,13.785714285714286,0,0,3.75,0,1.2857142857142858,0,0,0,8.8,0,5.333333333333333,8,16.4,7.75,0,42.46666666666667,0,0,17.09090909090909,5.866666666666666,0,0,10.333333333333334,0,3,0,0,27.533333333333335,33.333333333333336,19.8,18.066666666666666,33.333333333333336,0,15,0,8.125,13.8,0,26,7.111111111111111,0,27.866666666666667,4.2,9.666666666666666,0,0,3.3333333333333335,2.2666666666666666,21.5,0,10.23076923076923,11.25,6.2,13.461538461538462,0,15.466666666666667,25.066666666666666,0,30,13.833333333333334,4.333333333333333,0,7.666666666666667,0
2007-02-01,0.050121769725731555,1.8333333333333333,3.75,0,29.625,0,0,0,4.5,0,15.266666666666667,0,5,27.2,0,0,7.357142857142857,0,7.833333333333333,9.166666666666666,5.538461538461538,0,0,0,0,1,0,19.666666666666668,25,32.6,12.25,0,50.733333333333334,0,0,20,8.266666666666667,0,0,1.1666666666666667,0,8.6,0,0,28.466666666666665,23.466666666666665,26.733333333333334,20.133333333333333,33.333333333333336,0,8.25,0,6,7.1,0,0,14.333333333333334,0,29.4,3.1333333333333333,14.133333333333333,0,37,8.866666666666667,4.866666666666666,12,14,3.230769230769231,0,0,9.384615384615385,10.333333333333334,13.6,28.733333333333334,8.2,23,11.916666666666666,0,0,8.583333333333334,0
2007-03-01,0.07796719735113798,16.166666666666668,15.75,0,10.5,20,0,0,22.416666666666668,2.6923076923076925,19.4,5.166666666666667,13.909090909090908,25,0,2.7777777777777777,17.857142857142858,0,7.166666666666667,10.916666666666666,0.9230769230769231,2.642857142857143,0,8.333333333333334,0,11.333333333333334,0,20,19.5,31,10.75,0,52.666666666666664,0,0,18.727272727272727,15.533333333333333,3.2857142857142856,12.166666666666666,11.416666666666666,0,12.733333333333333,0,0,31.8,38.53333333333333,23.466666666666665,21.733333333333334,0,99,12.75,0,17.875,12.4,12,25,9.11111111111111,0,30.666666666666668,8.066666666666666,17.466666666666665,0,34,8.2,4.733333333333333,20.5,3,16.76923076923077,13.125,9.4,13.23076923076923,0,18,25.933333333333334,19,33.666666666666664,13.333333333333334,14.333333333333334,0,8.583333333333334,0
2007-04-01,0.12251988155178825,13.333333333333334,9,0,8.625,0,0,21,11.75,2.3846153846153846,19.533333333333335,5.666666666666667,12.454545454545455,27.133333333333333,0,18.22222222222222,14.857142857142858,6.6,0,12.75,2.230769230769231,8.071428571428571,8.076923076923077,17.166666666666668,0,11.866666666666667,0,19.333333333333332,13.25,35.4,23,0,40.2,0,0,18.545454545454547,8.933333333333334,7.857142857142857,27.166666666666668,3.9166666666666665,0,17.666666666666668,0,56,28.2,30.933333333333334,31,30.133333333333333,15,0,13,0,13.375,14.6,0,0,12.222222222222221,5.5,29.4,10,8.333333333333334,0,0,16.333333333333332,7.666666666666667,26,9,7.6923076923076925,14.25,9.6,13.692307692307692,9.333333333333334,28.6,25.933333333333334,10,41.53333333333333,10.5,4.333333333333333,0,12.333333333333334,0
2007-05-01,0.3541938393951697,10,17.25,0,21.875,56,0,21,20.083333333333332,19.076923076923077,23.533333333333335,17.166666666666668,44.18181818181818,20,20.666666666666668,17.88888888888889,19.857142857142858,22.4,17.166666666666668,15.5,13.153846153846153,35.92857142857143,37.46153846153846,5.833333333333333,0,33.666666666666664,0,25.833333333333332,21.25,44.2,12.25,0,39.333333333333336,0,0,12.636363636363637,14.866666666666667,33.857142857142854,24.833333333333332,15.083333333333334,0,35.4,10.833333333333334,42,33.46666666666667,35.733333333333334,43.266666666666666,44.86666666666667,0,0,16,0,41.875,18,4.166666666666667,23,8.333333333333334,15.5,36.6,11,23.333333333333332,23.5,31,26.666666666666668,21.733333333333334,9,23.2,20.846153846153847,8.25,24.4,13.76923076923077,34.333333333333336,42.53333333333333,26.8,19.2,38.2,22.75,15.666666666666666,0,19.666666666666668,0
2007-06-01,0.8353628287621927,38.5,50,0,30.125,69,0,42.5,26.666666666666668,17.23076923076923,33.666666666666664,8.833333333333334,48.63636363636363,21.2,0,17.666666666666668,35.92857142857143,11.2,17.833333333333332,12,22.384615384615383,33.285714285714285,36,41.666666666666664,0,20.666666666666668,0,41,22.25,45.4,16.25,0,42.666666666666664,0,0,19.545454545454547,20.533333333333335,23.142857142857142,42.5,13.416666666666666,0,46.06666666666667,25.666666666666668,70,29.666666666666668,29.266666666666666,47.53333333333333,49.266666666666666,49,48,31.25,0,37.375,23.8,50,24,13.88888888888889,0,40.93333333333333,17.733333333333334,37.46666666666667,18.5,64,27,18.8,41.5,48.4,18.153846153846153,9.375,18.4,13.307692307692308,0,42.2,29.6,44,48.06666666666667,32.166666666666664,10,0,19.25,0
2007-07-01,0.650469189329494,37.5,34.25,0,25.125,25,0,34,20.5,19.76923076923077,17.666666666666668,8,13,19.2,0,12.666666666666666,22.857142857142858,35.6,8.333333333333334,18.25,7.923076923076923,42.285714285714285,27.46153846153846,22.333333333333332,0,16.933333333333334,0,26.666666666666668,26.25,22,5,0,38.6,0,0,13.090909090909092,25.066666666666666,28.571428571428573,26,10.583333333333334,0,30,27.333333333333332,52,30,30.133333333333333,49.86666666666667,46.46666666666667,19,46,16.25,0,30.5,30.8,15.666666666666666,23,22.22222222222222,7,40.266666666666666,12.2,21.2,9,0,24.466666666666665,13.733333333333333,20,21.6,7.6923076923076925,10.25,10.6,13.23076923076923,16.666666666666668,32.8,28.4,30.8,31.933333333333334,24.166666666666668,16,0,34.666666666666664,0
2007-08-01,0.3029582525644219,12.833333333333334,35.75,0,20.125,18,0,56,19.166666666666668,1.7692307692307692,18.666666666666668,0,21.181818181818183,23.133333333333333,0,5.444444444444445,18.714285714285715,18.4,11,7,11.384615384615385,33,29,15.5,0,15.4,0,14.666666666666666,18.75,29,4.75,0,40.733333333333334,0,0,14,17.933333333333334,17.857142857142858,31.5,9.416666666666666,0,20,3.6666666666666665,21.5,35.06666666666667,35.266666666666666,43.13333333333333,50.266666666666666,17.666666666666668,0,12.75,0,30.125,16.2,3.6666666666666665,0,18.666666666666668,0,40.13333333333333,15.666666666666666,19.6,0,29,16.733333333333334,16,18,0,16.53846153846154,11.375,20,19.076923076923077,11.666666666666666,24.666666666666668,29.866666666666667,13.8,27.733333333333334,17.666666666666668,8.666666666666666,0,13.583333333333334,0
2007-09-01,0.2194219696882026,9.5,0,0,17.875,0,0,12.5,26.833333333333332,11.846153846153847,14.666666666666666,8,14,23,0,10.555555555555555,7.642857142857143,3.6,0,11.083333333333334,4.461538461538462,9.214285714285714,5,12.333333333333334,0,12.066666666666666,0,10,22.5,22,5,0,41.4,0,0,16.272727272727273,8.2,10.714285714285714,14.166666666666666,15.833333333333334,0,10.333333333333334,9.5,0,29.533333333333335,32.13333333333333,35.4,30.8,0,44,3.75,0,18,0.7,4,33,10.555555555555555,0,35,5.066666666666666,14.933333333333334,0,0,6.733333333333333,1.6666666666666667,8.5,0,5.769230769230769,11.625,5.2,9.692307692307692,8,22.733333333333334,26.866666666666667,24.6,24.4,12,5,0,11.916666666666666,0
2007-10-01,0.18712127364273115,1.3333333333333333,0,0,16.625,0,0,0,35.5,5.615384615384615,18.666666666666668,9.5,2,26.8,0,6.777777777777778,7.571428571428571,0,0,17.416666666666668,10.153846153846153,1.7142857142857142,2.3846153846153846,1.6666666666666667,0,9.4,0,15.833333333333334,3.75,18.6,5.5,0,44,0,0,19,7.4,5.714285714285714,2.8333333333333335,5.416666666666667,0,6.466666666666667,5.166666666666667,0,26.533333333333335,30.666666666666668,28.133333333333333,24,9.666666666666666,0,13,0,13.875,4.6,3.5,30,28.11111111111111,0,31.8,8.533333333333333,3.066666666666667,0,0,3.8,1.6666666666666667,0,0,7.846153846153846,10,5.2,9.307692307692308,22,19.8,27.933333333333334,12.8,24.8,13.25,0,0,10.25,0
2007-11-01,0.10581262497654441,1.3333333333333333,7,0,12.75,34,0,0,9.416666666666666,1.5384615384615385,10.333333333333334,2.8333333333333335,3.3636363636363638,24.133333333333333,0,6.666666666666667,11.071428571428571,0,0,7.833333333333333,0,0,0,3.8333333333333335,0,9.266666666666667,0,11,9.75,15.4,21.25,0,42.46666666666667,0,0,13.272727272727273,3.8,2.857142857142857,13.5,3.4166666666666665,0,5.866666666666666,0,0,28.6,30.266666666666666,27.733333333333334,23.2,0,42,5.5,0,9.25,7,0,21,12.777777777777779,0,30.8,0,7.666666666666667,0,0,7.266666666666667,2.533333333333333,0,2.4,5.153846153846154,18,6.4,8.615384615384615,8.333333333333334,19.2,35.46666666666667,0,33.8,12.25,6.666666666666667,0,4.75,0
2007-12-01,0.0568046723558291,1.5,0,0,15.625,0,0,0,20.833333333333332,0,15,0,2.090909090909091,26.466666666666665,0,9.88888888888889,9.928571428571429,0,0,13.333333333333334,0,1,1.7692307692307692,1.8333333333333333,0,7.533333333333333,0,11.166666666666666,7,14.4,0,0,39.8,0,0,17.181818181818183,1.8666666666666667,5,6,10.5,0,4,3.6666666666666665,0,23.933333333333334,27.666666666666668,21.133333333333333,18.066666666666666,0,43,11,0,11.75,7,0,21,11.777777777777779,0,27.6,3.933333333333333,5.266666666666667,0,0,3.8666666666666667,1.4666666666666666,0,2.6,7.923076923076923,7.875,4.8,20.307692307692307,7.666666666666667,17.666666666666668,27.333333333333332,6.4,35.266666666666666,13.083333333333334,0,0,5.5,0
2008-01-01,0.06348757498592664,6.166666666666667,2.75,0,16,0,0,0,12.75,0,19.2,0,2.8181818181818183,20.4,0,17,17.071428571428573,0,0,13.666666666666666,0,0.9285714285714286,0,10.333333333333334,0,9.8,0,18.5,11.75,11.8,10,0,42.733333333333334,0,0,11.181818181818182,5.066666666666666,0,8.833333333333334,6.416666666666667,0,4.2,0,0,34,32.733333333333334,18.866666666666667,17,0,37,13.25,0,11.25,6.3,0,0,17.555555555555557,0,31.466666666666665,4.333333333333333,14.666666666666666,0,0,3.1333333333333333,4.8,7,0,10.076923076923077,15.75,23.2,12.846153846153847,13.333333333333334,14.733333333333333,25.933333333333334,3.8,29.6,16.25,6.333333333333333,0,15.083333333333334,0
2008-02-01,0.06348757498592664,2,9.5,0,13.625,0,0,0,17.333333333333332,1.2307692307692308,13.6,8.833333333333334,5.545454545454546,25.333333333333332,0,6.333333333333333,7.571428571428571,0,0,4.333333333333333,0,1.6428571428571428,0,8.333333333333334,0,5,0,13,0,14.4,13.25,0,55.733333333333334,0,0,8.727272727272727,5.933333333333334,3,6.166666666666667,5.166666666666667,0,6.2,5,0,28.2,33.666666666666664,19.533333333333335,19.6,0,39,13.25,0,9.375,14.2,3.5,19,10.222222222222221,6.75,31.666666666666668,4.4,6.333333333333333,7.5,0,5.6,4.733333333333333,29,4.6,8.692307692307692,11.625,17,8,15.666666666666666,13.8,33.733333333333334,14.8,28.533333333333335,9.5,3.3333333333333335,0,16.5,0
2008-03-01,0.10024353945146311,11.166666666666666,6.75,0,13,15,0,11,8.833333333333334,6.846153846153846,13.733333333333333,4,20.90909090909091,24.866666666666667,0,7.888888888888889,15.785714285714286,4.2,4.333333333333333,13.666666666666666,1.5384615384615385,5.928571428571429,5.384615384615385,1.6666666666666667,0,9.733333333333333,0,13.666666666666666,38.25,27,17.75,0,46.46666666666667,0,0,15,8,10.142857142857142,9.833333333333334,8.916666666666666,0,10.333333333333334,7.5,0,28,34.13333333333333,25,22.266666666666666,0,38,19.75,0,18.5,9.5,0,19,8.666666666666666,0,33,1.1333333333333333,13.333333333333334,0,25,14.266666666666667,13.2,7,2.2,19.46153846153846,11.75,19.2,8.846153846153847,6.666666666666667,19.333333333333332,31.733333333333334,13.6,27.866666666666667,14.083333333333334,3.3333333333333335,0,8.833333333333334,0
2008-04-01,0.1626172973323735,3.3333333333333335,2.5,0,11.25,0,0,10.5,21.583333333333332,7.3076923076923075,16.2,3.6666666666666665,19,18.266666666666666,32.666666666666664,8.444444444444445,12.5,5.8,8,11.416666666666666,3.6153846153846154,4.285714285714286,5.3076923076923075,3.3333333333333335,0,14.866666666666667,0,22.833333333333332,19.5,24.8,6.25,0,41.666666666666664,0,0,14.181818181818182,13.133333333333333,11.285714285714286,23.166666666666668,5,0,16.333333333333332,3.1666666666666665,66,29.666666666666668,34.333333333333336,29.6,27.666666666666668,0,0,11.75,0,16.375,9,0,18,6.888888888888889,0,33.4,3.6,19.733333333333334,7.5,0,16.866666666666667,18.466666666666665,0,4.2,21.153846153846153,8.125,22,9.846153846153847,0,29.266666666666666,32.733333333333334,17.8,27.333333333333332,14.416666666666666,5,0,12.5,0
2008-05-01,0.3876083525456574,22.666666666666668,21.5,0,21.25,20,0,25.5,24.333333333333332,18.153846153846153,26,7.833333333333333,30.181818181818183,23.733333333333334,0,14.555555555555555,20.071428571428573,22.6,9,17.916666666666668,16.615384615384617,30.928571428571427,24.615384615384617,9.5,0,24.866666666666667,0,24,32,30.4,9,0,42.6,0,23,16.545454545454547,21.733333333333334,25.428571428571427,15.333333333333334,16.666666666666668,0,32.86666666666667,14.666666666666666,33.5,30.133333333333333,32.93333333333333,44.86666666666667,39.6,6.333333333333333,0,27.5,0,24,13,27.333333333333332,25,25.22222222222222,16.125,40.06666666666667,14.333333333333334,29.066666666666666,9.5,41,29.866666666666667,24.2,22.5,18.2,26.923076923076923,13.25,14.2,17.46153846153846,26.666666666666668,48.4,30,18,34.733333333333334,25.416666666666668,3.3333333333333335,0,29.916666666666668,0
2008-06-01,0.7618508998311198,47,39.25,0,38.625,100,0,40,25,19.384615384615383,31.333333333333332,23.666666666666668,39.54545454545455,28.333333333333332,0,16.77777777777778,26.214285714285715,47,22.5,13.083333333333334,12.23076923076923,52.642857142857146,35.23076923076923,42.333333333333336,0,21.333333333333332,0,40,23.5,39.2,12.5,0,39.8,0,0,17.545454545454547,25.2,19.142857142857142,41.5,12.333333333333334,0,52.333333333333336,18,51.5,28.466666666666665,34.53333333333333,53.06666666666667,52.46666666666667,31,0,29.25,0,42,21.4,14.5,19,25.77777777777778,17.25,48.06666666666667,39.13333333333333,28.533333333333335,18,52,41.333333333333336,36.13333333333333,24.5,29.8,41.76923076923077,19.75,16.8,14.23076923076923,0,49.733333333333334,27,33.2,41.333333333333336,32.75,10,0,26,0
2008-07-01,0.5312907590927546,39,33,0,33.5,25,0,38.5,27.5,11.923076923076923,21.133333333333333,6.833333333333333,19.454545454545453,22.6,33.333333333333336,7.777777777777778,29.285714285714285,18.4,8.25,19.166666666666668,17.23076923076923,36.785714285714285,28.153846153846153,18.166666666666668,0,16.6,0,34.5,14.75,30.2,15.5,0,38.86666666666667,0,0,28.545454545454547,20.8,19.285714285714285,19.833333333333332,10.416666666666666,0,34.93333333333333,25,34,37.06666666666667,33.266666666666666,49.93333333333333,43.8,5.666666666666667,0,26.5,0,38.75,28.3,3.3333333333333335,18,23.77777777777778,14.75,44.333333333333336,9.6,26.333333333333332,7.5,37,34,28.866666666666667,23.5,22.2,24,12.25,10.4,16.23076923076923,28,35.266666666666666,33.4,21.8,29.266666666666666,37.416666666666664,35,0,34.333333333333336,0
2008-08-01,0.25395029994370655,17.666666666666668,6.5,0,19.25,15,0,6,18.75,14.23076923076923,21.133333333333333,7.333333333333333,8.545454545454545,20.2,10.666666666666666,13.777777777777779,15.785714285714286,22.2,0,20.333333333333332,12.076923076923077,21.142857142857142,14.615384615384615,23,0,13.4,0,19.666666666666668,14.5,15.6,0,0,36.2,0,0,21.818181818181817,17.733333333333334,21.428571428571427,10.833333333333334,12,0,20.733333333333334,4.833333333333333,22,29,38.06666666666667,36.733333333333334,31.466666666666665,5.333333333333333,36,17.75,0,20,13.9,0,0,18.22222222222222,6.25,38.666666666666664,5.8,17.533333333333335,7,0,18.866666666666667,9.4,30,3.2,11.76923076923077,7.75,15.6,16.076923076923077,6.666666666666667,28.666666666666668,32.06666666666667,19.6,33.666666666666664,23.25,13.333333333333334,0,14.083333333333334,0
2008-09-01,0.19046272495777994,7.666666666666667,0,0,17.5,14,0,0,19.916666666666668,6.076923076923077,25.333333333333332,3.5,2.090909090909091,26.2,0,12.88888888888889,10.142857142857142,0,5.166666666666667,23.25,4,2.2857142857142856,3.3846153846153846,5.333333333333333,0,15.733333333333333,0,12.166666666666666,15.5,13,8,0,39.333333333333336,0,0,22.818181818181817,9.866666666666667,3.857142857142857,7.833333333333333,7.083333333333333,0,8.6,4.5,17.5,29.666666666666668,39.4,35.4,31.466666666666665,0,0,13.5,0,14.875,11.4,11.833333333333334,0,8,0,42.13333333333333,4.4,14.266666666666667,0,0,10.666666666666666,1.4666666666666666,8,8.8,1.9230769230769231,7.75,10.8,23.615384615384617,0,23.733333333333334,29.266666666666666,8.8,28.066666666666666,17.333333333333332,13,0,12.833333333333334,0
2008-10-01,0.2093976157430563,4.166666666666667,3.5,0,24.125,26,0,0,12.916666666666666,3.1538461538461537,16.2,7.666666666666667,1.6363636363636365,26.333333333333332,0,16.555555555555557,8.5,2.6,7.833333333333333,20.75,5.846153846153846,3,0,1.3333333333333333,0,12.8,0,7.166666666666667,12.75,10.8,12,0,41.06666666666667,0,0,7.818181818181818,4.733333333333333,5.142857142857143,11.333333333333334,10.166666666666666,0,7.066666666666666,5.333333333333333,12.5,26.6,37.8,30.733333333333334,26.266666666666666,0,32,12.25,0,3,10.4,0,0,23.555555555555557,0,35.06666666666667,4.8,15.333333333333334,0,0,7.4,4.666666666666667,13,0,1.0769230769230769,5.625,7.2,12.384615384615385,6.333333333333333,17.866666666666667,29.866666666666667,12,26.533333333333335,13,0,0,20.25,0
2008-11-01,0.12808896707686954,7.166666666666667,0,0,27,15,0,0,20.166666666666668,3.6923076923076925,15.466666666666667,6.666666666666667,0,29.266666666666666,0,7.444444444444445,11.428571428571429,0,3.3333333333333335,9.25,0.6153846153846154,0,0,0,0,7.333333333333333,0,5.833333333333333,8.25,12,18.75,0,39.86666666666667,0,0,13.909090909090908,2.3333333333333335,0,4.166666666666667,1.1666666666666667,0,4.266666666666667,0,0,31.466666666666665,28.2,28.133333333333333,24.066666666666666,0,0,12.25,0,4.625,7.7,0,0,14.666666666666666,0,30.266666666666666,4.866666666666666,9.866666666666667,0,0,6.933333333333334,1.2666666666666666,8,0,14.461538461538462,3.125,2.4,7.230769230769231,0,19.6,31.733333333333334,10.8,37.8,5.833333333333333,3,0,7.166666666666667,0
2008-12-01,0.05457703814579659,4.5,0,0,22.25,0,0,0,26.083333333333332,0,15.6,0,0,27.666666666666668,0,3.111111111111111,5.642857142857143,0,0,8.833333333333334,0,0.8571428571428571,1.4615384615384615,2.5,0,7.466666666666667,0,5.666666666666667,11,15.6,4.25,0,40.333333333333336,0,0,17.363636363636363,3.466666666666667,6.428571428571429,7,2.5,0,5.266666666666667,0,0,28.2,26.333333333333332,18.666666666666668,18.4,14,0,26,0,7.375,5.5,8.333333333333334,0,15.777777777777779,0,30.733333333333334,1.4666666666666666,10.066666666666666,0,0,9,1.8666666666666667,6.5,0,1.1538461538461537,8,21,13.76923076923077,0,18.2,31.533333333333335,6,37.13333333333333,11.333333333333334,3,0,5.5,0
2009-01-01,0.07462574603608922,7.5,9.25,0,23.5,14,0,0,16.166666666666668,2,9.866666666666667,6,1.4545454545454546,32.06666666666667,0,4.777777777777778,3.7857142857142856,0,0,9.083333333333334,0,2.4285714285714284,2.769230769230769,0,0,10.733333333333333,0,7.166666666666667,18.5,21.6,3.75,0,42.266666666666666,0,0,13.818181818181818,7.866666666666666,0,6.166666666666667,4.583333333333333,0,5.733333333333333,0,0,30.266666666666666,34.8,23.466666666666665,17.533333333333335,4.333333333333333,0,10.75,0,11.375,11,0,0,17.555555555555557,2.125,32,4.6,9.2,6.5,22,5.666666666666667,5.466666666666667,6,0,6.3076923076923075,8.125,10.2,7.3076923076923075,6.666666666666667,15.866666666666667,28.866666666666667,16.4,28.2,13.583333333333334,14.666666666666666,0,6.666666666666667,0
2009-02-01,0.09133300261133306,1.1666666666666667,9.5,0,13.875,14,0,0,10.416666666666666,0,20.133333333333333,3.5,4.090909090909091,23.8,0,12.88888888888889,15.857142857142858,2.8,5.583333333333333,12,0,1,1.3076923076923077,12.5,0,11.4,0,15.5,17.75,15.4,8.5,0,50.06666666666667,0,0,9.636363636363637,9.666666666666666,1.2857142857142858,6.833333333333333,10.5,0,7.2,0,0,31.866666666666667,31.866666666666667,24,18.066666666666666,0,0,14,0,11.125,6.1,13.833333333333334,18,14.11111111111111,3.375,34.93333333333333,5,10.666666666666666,16,24,9.8,5.2,6.5,0,8.461538461538462,8.375,10,20.076923076923077,6.333333333333333,16.666666666666668,35.333333333333336,6,23.333333333333332,11.5,8.333333333333334,0,10.75,0
2009-03-01,0.08576391708625178,22.5,15.25,0,13.375,0,0,9,15.083333333333334,0,19.133333333333333,0,11.727272727272727,25.466666666666665,0,6.777777777777778,13.928571428571429,2.4,5.333333333333333,19.916666666666668,4.6923076923076925,3.2142857142857144,4.846153846153846,6.166666666666667,0,14.333333333333334,0,16.5,10,26.2,9.25,0,49.53333333333333,0,0,17.272727272727273,13.933333333333334,9.571428571428571,4.833333333333333,6.916666666666667,0,11.133333333333333,0,15.5,29.8,37.46666666666667,30.333333333333332,29.266666666666666,0,32,9,0,14.625,5.7,0,16,21.666666666666668,3.25,36.6,5.266666666666667,17.4,0,0,14.6,6.733333333333333,14,11.8,12.615384615384615,6,13,15.615384615384615,10.666666666666666,23.6,39.266666666666666,5,26.2,13.5,3.6666666666666665,0,8.916666666666666,0
2009-04-01,0.18155218811764987,7.166666666666667,14.5,0,18.125,13,0,9,21.083333333333332,6.846153846153846,15.6,4.166666666666667,17.272727272727273,25.933333333333334,7.666666666666667,11.333333333333334,11.214285714285714,2.6,1.5833333333333333,11.833333333333334,9.692307692307692,7.071428571428571,5.461538461538462,4.333333333333333,0,17.933333333333334,0,13.833333333333334,14,17.2,14.5,0,45.93333333333333,0,19,27.727272727272727,9.6,14.857142857142858,10.833333333333334,7.416666666666667,0,18.4,4.166666666666667,0,29.6,36.333333333333336,39.8,37.86666666666667,0,0,16.75,0,14.125,7.4,10.5,0,10.88888888888889,5.625,40.06666666666667,8.4,17.6,15,33,19.533333333333335,12.066666666666666,19,1.8,6.538461538461538,12.75,11.4,18.53846153846154,6,32.8,37.53333333333333,7.8,25.666666666666668,13.416666666666666,9.666666666666666,0,17.416666666666668,0
2009-05-01,0.38315308412559235,10.333333333333334,17.5,0,21.5,20,0,19.5,24.666666666666668,11.923076923076923,19.666666666666668,10.666666666666666,27.90909090909091,20.466666666666665,29.333333333333332,25.333333333333332,16.857142857142858,22.2,9,13.5,14.23076923076923,29.142857142857142,20.384615384615383,11.166666666666666,0,24.133333333333333,0,24.833333333333332,17.5,32.2,9.5,0,45,0,29,16.09090909090909,18.333333333333332,18.285714285714285,28.5,21.666666666666668,0,37.06666666666667,2.1666666666666665,56,34.13333333333333,33.46666666666667,45.733333333333334,46.13333333333333,16.333333333333332,33,15,0,26.25,16.6,6.833333333333333,16,25.444444444444443,7.5,43.06666666666667,9.533333333333333,31.666666666666668,6.5,22,31.266666666666666,25.666666666666668,29,9.4,32.92307692307692,13.375,18.4,13.461538461538462,6,42.93333333333333,40.06666666666667,27.2,32.6,21.25,22.666666666666668,0,21.166666666666668,0
2009-06-01,0.7117291301053882,44,37.75,0,50.375,32,0,30.5,31.416666666666668,32.23076923076923,30.933333333333334,33.333333333333336,44.72727272727273,30.533333333333335,0,14.444444444444445,30.857142857142858,10.8,7.833333333333333,16.916666666666668,25.615384615384617,31.857142857142858,24.076923076923077,34.333333333333336,0,30.066666666666666,0,35.333333333333336,38,29.6,4,0,42.06666666666667,0,20,14.272727272727273,26.066666666666666,27.285714285714285,40.833333333333336,19.75,0,48.8,7.833333333333333,47.5,36.2,40.4,56.46666666666667,51.06666666666667,16.666666666666668,33,24.5,0,50.125,25,3,17,33.888888888888886,21.5,53.4,28.466666666666665,32.6,7,56,47.93333333333333,44,32,14.2,31.923076923076923,12.875,26.8,15.692307692307692,13,45,32.86666666666667,28.2,38.53333333333333,33.916666666666664,20.333333333333332,0,21.25,0
2009-07-01,0.5502256498780309,31,30.5,0,33.5,26,0,42.5,27.833333333333332,13.923076923076923,24.6,14.333333333333334,22.636363636363637,28.733333333333334,14,16.88888888888889,27.571428571428573,34.2,18.333333333333332,14.333333333333334,31.76923076923077,20.785714285714285,21.076923076923077,24.666666666666668,0,18.4,0,28.166666666666668,9.25,31.4,9.75,0,40.8,0,20,16.545454545454547,27.466666666666665,18.428571428571427,19.5,14.333333333333334,0,36.13333333333333,11.5,30,32.4,39.666666666666664,46.13333333333333,41,43.666666666666664,48,22,0,27.5,26.6,14.5,0,15.11111111111111,11.125,47.4,13.533333333333333,25.466666666666665,14.5,64,24.266666666666666,17.6,15.5,16.8,17.307692307692307,18.625,10,10.692307692307692,6.333333333333333,30.866666666666667,39.8,21.2,36.333333333333336,30.666666666666668,32.333333333333336,0,26,0
2009-08-01,0.2996168012493731,20.333333333333332,4.25,0,27.75,13,0,13.5,24.583333333333332,10.538461538461538,16.8,5.333333333333333,15.818181818181818,27.133333333333333,12.666666666666666,16.555555555555557,14.285714285714286,10,4.666666666666667,21.75,14.384615384615385,15.714285714285714,13.923076923076923,8.333333333333334,0,19.533333333333335,0,22.5,9,19.8,8.75,0,40.8,0,0,8.454545454545455,14.733333333333333,13.142857142857142,26.166666666666668,3.6666666666666665,0,17.6,6.666666666666667,24.5,36.2,41.53333333333333,41.333333333333336,35.93333333333333,3,0,23.75,0,21.75,14.6,0,31,29.555555555555557,0,42.8,12.733333333333333,19.066666666666666,8,21,16.133333333333333,12.933333333333334,13.5,4.2,17.384615384615383,10.75,11.2,8.76923076923077,0,27.6,37.333333333333336,23.4,28.133333333333333,17.666666666666668,14.666666666666666,0,11.5,0
2009-09-01,0.1882350907477474,16.333333333333332,6.5,0,27.875,13,0,8.5,22.25,10.923076923076923,21.666666666666668,10,8.454545454545455,16.466666666666665,0,11.555555555555555,7.785714285714286,4.6,7.083333333333333,13.833333333333334,1.2307692307692308,4.714285714285714,5.3076923076923075,0.8333333333333334,0,14.6,0,10.333333333333334,4.25,12,11.75,0,53.86666666666667,0,0,25.727272727272727,9.466666666666667,13.857142857142858,5.833333333333333,17.5,0,9.8,0,12,32.4,43.93333333333333,33.8,30.2,0,0,8.25,0,9.625,9.8,0,0,8.555555555555555,0,40.266666666666666,9.8,10.466666666666667,6.5,21,7.6,5.733333333333333,11,0,10.384615384615385,5.75,14.8,11.076923076923077,22.333333333333332,24.266666666666666,38,18.6,24.6,14.583333333333334,2.3333333333333335,0,10.5,0
